band_id,name,slug,source,source_id,country,subtitle,biography_html,image_url,thumbnail_url,youtube_url,spotify_artist_id,spotify_album_id,homepage_url,facebook_url,instagram_url,first_time
midhaven,Midhaven,midhaven,wacken-json,1229,India,Metal Battle India,"<p class=""text-justify"">Midhaven ist eine vierköpfige Progressive-Metal-Band aus Mumbai, Indien. Mit dem Anspruch, eine eigenständige indische Stimme in die Welt der harten Musik zu tragen, schöpft die Band ihre Kraft aus dem Zusammenspiel westlicher Härte und indischer Ragas – und schafft mit jedem Release zeitlose, erderschütternde Kunst.</p>",https://www.wacken.com/fileadmin/user_upload/bandimages/bands2026/midhaven_26.jpg,https://www.wacken.com/fileadmin/_processed_/c/9/csm_midhaven_26_ad2bc280fa.jpg,https://www.youtube.com/watch?v=gfFr2TMmn6s,3dpwja8lSqNL1hDCzk7qXv,,https://www.youtube.com/@midhaven2496,https://www.facebook.com/midhaven.ind,https://www.instagram.com/midhaven.ind,true
minotaurus,Minotaurus,minotaurus,wacken-json,1209,Germany,,"<p>Hat hier jemand epische Mittelalter Geschichten im imposanten und authentischen Soundgewand gesagt? Wir kürzen das mal ab: Minotaurus!</p> <p>Die Aschaffenburger Institution huldigt dem Folk und Metal seit 1994 und mit ihrem aktuellen Album Memories In The Haze schwingen sie sich erneut dazu auf uns in ihre fantastische Welt miteinzutauchen. Genau das richtige für alle die, die sich abends gerne mal ein schönes Feierabend-Met genehmigen.</p>",https://www.wacken.com/fileadmin/user_upload/bandimages/bands2026/minotaurus_26.jpg,https://www.wacken.com/fileadmin/_processed_/9/0/csm_minotaurus_26_1ab67a12ae.jpg,https://www.youtube.com/watch?v=pSb58yYeMLg,5xop0K2B5eW7xafmEO42rO,,https://www.minotaurus-metal.com,https://www.facebook.com/MinotaurusBand/,https://www.instagram.com/minotaurusmetal,true
misery-index,Misery Index,misery-index,wacken-json,1141,United States,,"<p>Das Jahr 2026 bringt uns ein Vierteljahrhundert Misery Index. Ein Vierteljahrhundert feinstes Geknüppel – für uns selbstverständlich ein Grund zum Feiern, denn die Band macht seit über zwanzig Jahren mal wieder einen Einkehrschwung im hohen Norden.</p> <p>Ihr mit Hardcore-Elementen angereicherter Death Metal ist die ideale Spaßveranstaltung, die es gerne bretthart und ohne viel chichi mögen.</p> <p>Party On!</p>",https://www.wacken.com/fileadmin/user_upload/Misery_Index-WOA26.jpg,https://www.wacken.com/fileadmin/_processed_/5/a/csm_Misery_Index-WOA26_477d278139.jpg,https://www.youtube.com/channel/UCfk697jZnYGEfowTI3si6bw,1kTUJy3zL57iEANLB9FpIA,,https://www.miseryindex.com/#contacts,https://www.facebook.com/MiseryIndex,https://www.instagram.com/miseryindex.official/,true
misthyrming-nergal,Misþyrming & Nergal,misthyrming-nergal,wacken-json,1177,Iceland,"Perform Behemoth's ""Sventevith"" Storming Near The Baltic","<p>Wenn der dunkle Fürst zu seiner Gefolgschaft spricht, lauscht diese andächtig. Selbst wenn er sich nicht ganz so gewandet, wie man ihn kennt.</p> <p>Die Rede ist von Nergal und Misþyrming, die die teuflischen Hymnen und ketzerischen Melodien von Behemoths “Sventevith” ein weiteres Mal auf unsere Bühnen bringen werden.</p> <p>Verpasst diese unheilige Messe nicht. Verpasst nicht eines der Extreme Metal Highlights im Zeichen des Schädels!</p>",https://www.wacken.com/fileadmin/user_upload/bandimages/bands2026/Sventevith-Logo-2.jpg,https://www.wacken.com/fileadmin/_processed_/5/c/csm_Sventevith-Logo-2_da655748b4.jpg,https://www.youtube.com/watch?v=o7jeux7HJ08,32zyj5MW8nhKGMaGlp4njt,,https://www.behemoth.pl,https://www.facebook.com/behemoth/,https://www.instagram.com/behemothofficial/,true
mr-hurley-und-die-pulveraffen,Mr. Hurley und die Pulveraffen,mr-hurley-und-die-pulveraffen,wacken-json,630,Germany,,"<p>Sie segeln nicht auf Charts, sondern auf Chaos. Und manchmal beides!&nbsp;<br />Mr. Hurley &amp; die Pulveraffen verwandeln jedes Festival in eine Hafenkneipe mit Flammenwerfer – und so schossen sie sich ganz easy auch in Eure Herzen!<br />Zwischen Fiedel, Fluch und Fassbier erzählen sie Geschichten, die nach Salz schmecken.<br />Sie sind Theater, Trinkgelage und Therapie in einem. Manchmal albern, immer echt, nie leise. Und wer sie unterschätzt, wacht mit Augenklappe auf.</p>",https://www.wacken.com/fileadmin/user_upload/bandimages/bands2026/mr_hurley_und_die_pulveraffen_26.jpg,https://www.wacken.com/fileadmin/_processed_/b/0/csm_mr_hurley_und_die_pulveraffen_26_39b0d12506.jpg,https://www.youtube.com/watch?v=CmkiVnOCm6w,7zhSE4Ry047wUsemXtAzq9,,https://www.pulveraffen.de/,https://www.facebook.com/pulveraffen,https://www.instagram.com/mr.hurley_und_die_pulveraffen/,false
municipal-waste,Municipal Waste,municipal-waste,wacken-json,1180,United States,,"<p>Seit über 25 Jahren ist die US-amerikanische Groove-Maschinerie MUNICIPAL WASTE bereits aktiv und kehrt nach langer Zeit zurück nach Wacken. Schon 2007 haben die Musiker um Sänger Tony Foresta amtlich bewiesen, dass sie die Verfechter des Party Thrash sind und 2026 zeigen sie uns erneut ihre ganz eigene „Art of Partying“ – irgendwo zwischen Groove, Bier, Skateboards und einer ordentlichen Portion Hardcore Punk.</p>",https://www.wacken.com/fileadmin/user_upload/bandimages/bands2026/municipal_waste26.jpg,https://www.wacken.com/fileadmin/_processed_/4/1/csm_municipal_waste26_b40cb13d64.jpg,https://www.youtube.com/watch?v=ixd0u8ygOT8,2Ah9OuOj7B57gPD1cbwiaE,,https://www.municipalwaste.net,https://www.facebook.com/Municipalwaste,https://www.instagram.com/municipalwaste,false
nevermore,Nevermore,nevermore,wacken-json,1160,United States,,"<p>Wenn Metal eine Universität wäre, wäre Nevermore der Professor mit dem strengen Blick, der dir trotzdem eine Eins mit Sternchen gibt. Die aus Seattle stammende Truppe mixt Prog, Thrash und eine Prise Wahnsinn zu einem Soundcocktail, der deine Gehirnzellen auf Achterbahn schickt. Sänger Warrel Dane hatte die Stimme eines mysteriösen Zauberers, der einem mit jedem Ton Gänsehaut verpasst – und das, ohne dass du genau weißt, warum. Wer sie live erlebt hat, weiß: Das ist keine Band, das ist eine Gehirnwäsche deluxe – aber auf die beste Art! Der Holy Ground ist bereit!</p>",https://www.wacken.com/fileadmin/user_upload/bandimages/bands2026/nevermore_26b.jpg,https://www.wacken.com/fileadmin/_processed_/6/6/csm_nevermore_26b_55b9630985.jpg,https://www.youtube.com/channel/UCeSGLWthhnICFqIpfSFfrdg,1wUArE0NhHB8M1bU2WSplY,,,https://www.facebook.com/nevermorefans/,https://www.instagram.com/nev3rmoreofficial/,false
novelization,Novelization,novelization,wacken-json,1227,Netherlands,,"<p class=""text-justify"">Novelization ist eine atmosphärische Black- und Death-Metal-Band aus den Niederlanden. Gegründet 2023, besteht die Band aus Chris Garnier (Gitarre, Gesang), Max Bloemendal (Gitarre), Daan Huls (Schlagzeug) und Koert Janssen (Bass).</p> <p class=""text-justify"">In kurzer Zeit hat sich die Band in der lokalen Szene einen Namen gemacht – mit atmosphärischen Shows voller wuchtiger Riffs und kompromissloser Energie. Live entfesseln sie eine rohe Wucht, die das Publikum direkt mitreißt.</p> <p class=""text-justify"">Novelization verbindet atmosphärischen Black Metal und melodische Passagen mit Old-School Death Metal, inspiriert von Bands wie Death, Ulver und Dissection. Ihre Debütsingle „Sacrifice"" bringt all das auf den Punkt: eindringliche, immersive Klanglandschaften treffen auf riffgetriebene Intensität.</p>",https://www.wacken.com/fileadmin/user_upload/bandimages/bands2026/novelization_26.jpg,https://www.wacken.com/fileadmin/_processed_/1/3/csm_novelization_26_6842acc391.jpg,https://www.youtube.com/watch?v=WR6DHyJce1E,3poazkVxpS4USWiABaOBAZ,,,https://www.facebook.com/Novelization,https://www.instagram.com/novelization_arnhem,true
of-mice-and-men,Of Mice and Men,of-mice-and-men,wacken-json,36,United States,,"<p>Erst vor ein paar Wochen kam mit „Another Miracle“ das neue Album auf den Markt und nun dürfen wir die OF MICE &amp; MEN als Neuzugang im Line-up unseres Jubiläums-Festivals ankündigen. Die US-Amerikaner liefern uns nach mehreren Jahren Wartezeit eine dreiviertel Stunde Metalcore vom Feinsten – voller harscher Vocals, großen Melodien und einer starken Produktion. Live funktionieren die Songs übrigens auch hervorragend, wie sie jüngst auf ihrer Europa-Tour bewiesen haben. Es ist an der Zeit, den mächtigen Abriss auch in Wacken zu erleben.&nbsp;</p>",https://www.wacken.com/fileadmin/user_upload/bandimages/bands2026/of_mice_and_men_26.jpg,https://www.wacken.com/fileadmin/_processed_/5/2/csm_of_mice_and_men_26_26aab5f25c.jpg,https://www.youtube.com/channel/UCrh0I8I0l6eAj2DuW0GE_Fg,4tususHNaR68xdgLstlGBA,,https://www.ofmiceandmenofficial.com,https://www.facebook.com/ofmice,https://www.instagram.com/ofmiceandmen,false
orbit-culture,Orbit Culture,orbit-culture,wacken-json,1142,Sweden,,"<p>Wenn wir von Hype sprechen, können wir dies nicht tun, ohne die Schweden von Orbit Culture zu erwähnen. Allerdings: Wo Rauch ist, ist auch Feuer. Und gemäß diesem Motto bleibt uns nur übrig uns vor dem musikalischen Schaffen des Quartetts zu verneigen.<br />Orbit Culture stehen zurecht und gerade wegen ihrer Fähigkeit technischen Death Metal in eingängige Wege zu bringen, seit nun mehr 12 Jahren im Scheinwerferlicht der Metal Community. Der Holy Ground ist bereit sich in die nächste Dimension befördern zu lassen.&nbsp;</p>",https://www.wacken.com/fileadmin/user_upload/Orbit_Culture-WOA26.jpg,https://www.wacken.com/fileadmin/_processed_/d/c/csm_Orbit_Culture-WOA26_e0ccb2b84a.jpg,https://www.youtube.com/user/OrbitCultureOfficial,7k29FbDq69ju2fe6zTskxY,,https://www.orbitculture.com/,https://www.facebook.com/OrbitCulture,https://www.instagram.com/orbitculture,true
our-promise,Our Promise,our-promise,wacken-json,632,Germany,,"<p>Harte Arbeit zahlt sich aus. Im Falle von Our Promise ist wohl kaum ein anderes Sprichwort so zutreffend. Das Stuttgarter Sextett besticht mit einer explosiven Kombination aus melodischen Hooks, brutalen Shouts und starkem Songwriting.</p> <p>Dass die Band weiterhin unabhängig bleiben möchte und somit keine Kompromisse eingehen muss, hat sich bereits bezahlt gemacht. 2026 werden sie bereits zum zweiten Mal auf den Holy Ground zurückkehren, um euch im Pit einmal ordentlich in die Mangel zu nehmen. Gebraucht haben Our Promise dafür nicht mal sechs Jahre – beeindruckend.</p>",https://www.wacken.com/fileadmin/user_upload/bandimages/bands2026/our_promise_26.jpg,https://www.wacken.com/fileadmin/_processed_/a/0/csm_our_promise_26_661c3c384d.jpg,https://www.youtube.com/watch?v=bUdloauzhNc,4ISeDymLgZtEyx5Dy4BaqD,,https://our-promise.com,https://www.facebook.com/ourpromise.band,https://www.instagram.com/ourpromise.band,false
pod,P.O.D.,pod,wacken-json,1188,United States,,"<p>Bei allem Hype der aktuell berechtigterweise um die NuMetal Bands zu Beginn des jungen, neuen Jahrtausends herrscht darf man zwischen Korn und Co. P.O.D. nicht vergessen. Die Band aus San Diego hat den Boden ebenso bereitet wie andere Szenegrößen und sich somit ihren Platz in der Riege der ganz Großen redlich verdient. Glaubt ihr uns nicht? Dann lasst euch doch selbst vom peitschenden Groove, dem amtlichen Crossover zwischen Hip Hop und Metal oder der Bühnenpräsenz von Frotman Sonny Sandoval mitreisen.&nbsp;</p>",https://www.wacken.com/fileadmin/user_upload/bandimages/bands2026/POD_26.jpg,https://www.wacken.com/fileadmin/_processed_/f/0/csm_POD_26_52d8ce1512.jpg,https://www.youtube.com/channel/UC3B67QDqkDsS6H4SGpoYEIg,6KO6G41BBLTDNYOLefWTMU,,https://payableondeath.com/,https://www.facebook.com/POD/,https://www.instagram.com/pod/,false
paleface-swiss,Paleface Swiss,paleface-swiss,wacken-json,1143,Switzerland,,"<p>Dem Sensenmann mag man entkommen, aber Paleface Swiss werden eure Spur nicht verlieren. Die Züricher Deathcore Helden sind wie gute Bluthunde: Immer zur Stelle, wenn es drauf ankommt und bis auf die Zähne bewaffnet mit einem Arsenal an todbringenden Riffsalven. Hier werden keine Gefangenen gemacht.&nbsp;<br />Mit ihrem aktuellen Album Cursed hat die Band noch einmal ihren Sound verfeinert und ist nun bereit für ihre Premiere auf dem W:O:A. Die Frage ist nur: Seid ihr es auch?</p>",https://www.wacken.com/fileadmin/user_upload/Paleface_Swiss-WOA26.jpg,https://www.wacken.com/fileadmin/_processed_/6/2/csm_Paleface_Swiss-WOA26_9755b4556f.jpg,https://www.youtube.com/watch?v=VktMQwUmOq8,467M2s2YxXdlL2ZpDUNL3A,,https://palefaceswiss.com/,https://www.facebook.com/palefaceswiss,https://www.instagram.com/palefaceswiss/,true
paradise-lost,Paradise Lost,paradise-lost,wacken-json,1169,United Kingdom,,"<p>Paradise Lost schreiben keine Songs – sie graben Epitaphe.<br />Jede Zeile ein Stein, jede Note ein Gebet aus Ruß und Licht.<br />Mit <i>“Obsidian”</i> bewiesen sie, dass Schwermut kein Stillstand ist.<br />Sie sind Architekten der Dunkelheit, die Schönheit im Zerfall erkennen.<br />Ihr Sound riecht nach kaltem Rauch und heiligen Wunden.<br />Und wenn das letzte Echo verklingt, bleibt nur Stille – und Wahrheit.</p>",https://www.wacken.com/fileadmin/user_upload/bandimages/bands2026/oaradise_lost_26.jpg,https://www.wacken.com/fileadmin/_processed_/8/a/csm_oaradise_lost_26_339356239c.jpg,https://www.youtube.com/watch?v=C1_kMRiyt5w,71vVmHeNgCVSa5SVmfvscU,,https://paradiselost.co.uk,https://www.facebook.com/paradiselostofficial/,https://www.instagram.com/officialparadiselost/,false
phantom,Phantom,phantom,wacken-json,1144,Mexico,,"<p>Wenn die Bezeichnung „old school“ noch verwendet werden darf, dann sicherlich im Zusammenhang mit PHANTOM GDL aus Mexiko. Das Quartett wurde zwar erst 2021 in Guadalajara gegründet, steht aber für kompromisslosen Thrash-Metal der alten Schule. Szene-Kenner konnten die Fledermaus Jünger bereits letztes Jahr auf handverlesenen Europa-Konzerten erleben – von den verflixten Anreise-Pannen mal abgesehen. Seid euch sicher, wir setzen alles daran, dass der Tourbus nach Wacken nicht abschmiert und die Mexikaner ein pechschwarzes Thrash Metal-Set zum Besten geben können.</p>",https://www.wacken.com/fileadmin/user_upload/bandimages/bands2026/phantom_26.jpg,https://www.wacken.com/fileadmin/_processed_/c/7/csm_phantom_26_2946b95d36.jpg,https://www.youtube.com/watch?v=GCKY3om0ToM,6f9WeAPRDSevpjBAyGfVmV,,https://phantombandgdl.bandcamp.com/,https://www.facebook.com/phantommetalband/,https://www.instagram.com/phantom__speed/?hl=de,true
pig-destroyer,Pig Destroyer,pig-destroyer,wacken-json,1161,United States,Prowler In The Yard 25th Anniversary Set,"<p>Ford, McDonalds oder Coca-Cola – das alles sind im Mainstream verankerte Exportschlager der USA. Seit Jahrzehnten Teil der Pop-Kultur und Identitätsstifter sowie Style-Setter ganzer Generationen.<br />Gleiches kann wohl in ähnlicher Form auf die fünf Herren von Pig Destroyer gemünzt werden.<br />Fest im Underground der Extrem-Metal Szene verankert steht die Band aus Richmond, Virginia für kompromisslose Härte, die ihresgleichen sucht. Und sind wir mal ehrlich, das interessiert uns deutlich mehr als irgendwelche Trends oder Pop-Kulturen. Welcome Back!</p>",https://www.wacken.com/fileadmin/user_upload/Pig_Destroyer-WOA26.jpg,https://www.wacken.com/fileadmin/_processed_/7/9/csm_Pig_Destroyer-WOA26_111d076650.jpg,https://www.youtube.com/watch?v=XCCQruCU3bU&list=RDXCCQruCU3bU&start_radio=1,4raqfuxaWjPjrOQGb6zoa7,,https://www.pig-destroyer.com/,https://www.facebook.com/TheRealPigDestroyer/,https://www.instagram.com/pigdestroyerofficial/,true
poison-the-preacher,Poison The Preacher,poison-the-preacher,wacken-json,1195,Colombia,,"<p>POISON THE PREACHER wissen wofür die Ws im Wasted Wednesday stehen: Wüst und wild bringen sie den unheiligen Boden zum Beben. Aus Bogotá, der weit entfernten Hauptstadt Kolumbiens, reisen die vier Metaller nach Wacken in die Hauptstadt des Metal. Im Gepäck haben sie das Debütalbum „Vs The World“ (2025), um euch von ihrem brachialen Sound irgendwo zwischen Thrash Metal, Hardcore und ihrer tiefverwurzelten lateinamerikanischen Seele zu überzeugen.</p>",https://www.wacken.com/fileadmin/user_upload/bandimages/bands2026/poison_the_preacher_26.jpg,https://www.wacken.com/fileadmin/_processed_/5/c/csm_poison_the_preacher_26_719f682a4a.jpg,https://www.youtube.com/watch?v=wl5vdSFOAzc,3InxEfnjMqTJWqsWvHjjPU,,https://poisonthepreacher.bandcamp.com/music,https://www.facebook.com/poisonthepreacher,https://www.instagram.com/poisonthepreacher,true
powerwolf,Powerwolf,powerwolf,wacken-json,15,Germany,,"<p>Laut erklingt das markerschütternde Geheul der Wölfe über die flachen Ackerlandschaften Schleswig-Holsteins. Nimm dich in Acht Wacken: Die Wölfe sind los! Nach einiger Zeit der Abstinenz stattet uns Deutschlands angesagtestes Rudel endlich wieder einen Besuch ab. Mit im Gepäck: Power-Metal der Extraklasse. Mit einer ausgefeilten und opulenten Bühnenshow wird die Band ihre Wake Up The Wicked Tour auch nach Wacken bringen.</p> <p>Und weil wir uns über den Besuch der Saarbrücker so sehr freuen, stimmen wir ebenfalls in deren Geheul mit ein. Jedem der es nicht mit Metal hält sollten also bald schon die Haare zu Berge stehen.</p>",https://www.wacken.com/fileadmin/user_upload/Powerwolf-WOA26.jpg,https://www.wacken.com/fileadmin/_processed_/9/f/csm_Powerwolf-WOA26_acf32b8b68.jpg,https://www.youtube.com/watch?v=jhK2ev_O-pc,5HFkc3t0HYETL4JeEbDB1v,,https://www.powerwolf.net/,https://www.facebook.com/powerwolfmetal,https://www.instagram.com/officialpowerwolf/?hl=en,false
ricky-warwick,Ricky Warwick,ricky-warwick,wacken-json,1181,United Kingdom,,"<p>RICKY WARWICK ist ohne Frage ein vielbeschäftigter und unermüdlich kreativer Sänger und Gitarrist. Mit The Almighty, New Model Army, Thin Lizzy, Black Star Riders oder als Solomusiker hat er eine beeindruckende Diskografie zusammengestellt und veröffentlichte erst dieses Jahr sein neues Soloalbum „Blood Ties“. Bei seinen Fans stieß vor allem die Single „Don’t Leave Me In The Dark“ mit Lita Ford auf Begeisterung und ihr könnt gespannt sein, welche handverlesenen Songs ihr bei seiner Show auf dem Jubiläumsfestival zu hören bekommt.</p>",https://www.wacken.com/fileadmin/user_upload/bandimages/bands2026/ricky_warwick26c.jpg,https://www.wacken.com/fileadmin/_processed_/9/d/csm_ricky_warwick26c_9f35eea5b5.jpg,https://www.youtube.com/watch?v=ehGbqFkZYgw,5W7mxe09YZ9HfUimnNih8V,,https://www.rickywarwick.com,https://www.facebook.com/rickywarwickofficial,https://www.instagram.com/rickywarwickofficial,true
rose-tattoo,Rose Tattoo,rose-tattoo,wacken-json,18,Australia,Farewell Tour,"<p>Stuck on you – like a Rose Tattoo. Angy Anderson und seine australische Gang gehören genauso zum Wacken Inventar wie der Landgasthof. Zuverlässig steht der Fünfer um den ehemaligen AC/DC Bassisten Mark Evans für Rock’n’Roll mit Slide Gitarren, Tattoos und jeder Menge Attitüde. Grund zum Feiern gibt es 2026 auch, denn Rose Tattoo werden 50. Noch ein Anreiz mehr auf den Holy Ground zurückzukehren und das Dach von der Hütte zu pusten.</p> <p>Tats forever, forever tats!</p>",https://www.wacken.com/fileadmin/user_upload/bandimages/bands2026/rose_tattoo26.jpg,https://www.wacken.com/fileadmin/_processed_/5/5/csm_rose_tattoo26_a5747c907d.jpg,https://www.youtube.com/watch?v=fitciYI0jGI,1WsfEkSfrPIhy1lK7ZLRRH,,https://www.rosetattoo.com.au/,https://www.facebook.com/RoseTattoo,,false
running-wild,Running Wild,running-wild,wacken-json,1145,Germany,,"<p>Urgesteine? Nein! Urpiraten! Mit einem lauten ARRR heißen wir Running Wild willkommen zurück in Wacken! Sie gelten als die Väter des Pirate Metal und sie ziehen unzählige Epigonen nach. Mit der absoluten Legende, die das Album „Under Jolly Roger (1987)“ schreibt, hissten sie ihre Flagge über die Musikwelt. Frontmann Rolf Kasparek ist nicht nur der Kapitän dieses unaufhaltbaren Schiffs, sondern auch der Songwriter hinter den unzähligen Hits. Die Songs handeln von epischen Schlachten, versteckten Schätzen und Revolutionen – alles mit Gitarren, die klingen, als würden sie mit einem Haken gespielt werden. Ihr Besuch in Wacken wird auch gleichzeitig ihr letzter sein – sie beehren uns für eine letzte finale Show! Power Metal mit Tiefgang? Hier entlang!&nbsp;</p>",https://www.wacken.com/fileadmin/user_upload/Running_Wild-WOA26.jpg,https://www.wacken.com/fileadmin/_processed_/b/f/csm_Running_Wild-WOA26_5c9b78de18.jpg,https://www.youtube.com/channel/UC8mEKsJhuwbfY1jSDTxplog,7954VFaZClkL503srfV5PE,,,https://www.facebook.com/runningwildmusic/,https://www.instagram.com/runningwildmusic/,false
sabaton,Sabaton,sabaton,wacken-json,2,Sweden,,"<p>Heutzutage wird viel über die Headliner von morgen gesprochen.&nbsp;</p> <p>Wer kommt nach Maiden, wer folgt auf Metallica, wer beerbt Helloween?&nbsp;</p> <p>Und während wir uns immer noch an diesen Helden erfreuen können, steht die nächste Generation doch schon lange bereit. Zwischen Bombast und Historie.</p> <p>Schicksalsträchtigen Schlachten und epischen Helden da stehen sie, die Stadion füllenden Sturmtruppen des Power Metals – Sabaton.&nbsp;</p> <p>Das schwedische Aushängeschild des Genres.&nbsp;</p> <p>Mit nun mehr deutlich über einem Vierteljahrhundert Bandgeschichte und 11 ebenso grandiosen, wie richtungsweisenden Alben kehren die fünf kampferprobten Barden wieder auf den Holy Ground zurück.&nbsp;</p> <p>Bereit mit offenem Visier und bis an die Zähne bewaffnet die nächste Schlacht, Seite an Seite mit euch auszutragen, Metalheads! Sie sind nicht nur die möglichen Headliner von morgen – sie führen unser Feld bereits jetzt an.</p>",https://www.wacken.com/fileadmin/user_upload/bandimages/bands2026/sabaton_26.jpg,https://www.wacken.com/fileadmin/_processed_/a/4/csm_sabaton_26_143decf5a4.jpg,https://www.youtube.com/watch?v=vPbaLrbU6Ho,3o2dn2O0FCVsWDFSh8qxgG,,https://www.sabaton.net,https://www.facebook.com/sabaton/,https://www.instagram.com/sabatonofficial/,false
sacred-steel,Sacred Steel,sacred-steel,wacken-json,1146,Germany,,"<p>Lang ist es her, als SACRED STEEL in den 90ern das erste Mal auf dem W:O:A gespielt haben. Umso größer die Freude, dass die Metaller um Gerrit Mutz den Wasted Wednesday 2026 anführen. Die Baden-Württemberger Stahlschmiede strotzt mit neuen Mitgliedern, Toni Ieva am Bass und Jörn Langenfeld als Saitenhexer, nur so vor Energie und bleibt dennoch ihrer mächtigen Diskografie und ihren Trademarks verbunden, was wir jüngst auf dem aktuellen Longplayer „Ritual Supremacy“ (2025) hören konnten. Horns up und Hand aufs Herz – das wird legendär!</p>",https://www.wacken.com/fileadmin/user_upload/bandimages/bands2026/sacred_steel_26.jpg,https://www.wacken.com/fileadmin/_processed_/d/0/csm_sacred_steel_26_78f1daf932.jpg,https://www.youtube.com/watch?v=YaKCeyQA_8o,0IZvYyslQEyG9Aa4Sy2orL,,https://www.sacredsteel.de/,https://www.facebook.com/sacredsteelofficial,https://www.instagram.com/sacredsteelofficial,true
sagenbringer,Sagenbringer,sagenbringer,wacken-json,1210,Germany,,"<p>Ein Folk Metal Flächenbrand nähert sich unserem heiligen Acker und an seiner Speerspitze stehen keiner Geringeren als Azaril, Skjomi, Haldruhir, Trygve besser bekannt als Sagenbringer. Mit viel Geschick und einer ganzen Menge Liebe zum Detail ziehen die vier seit 5 Jahren Metalheads in ihren Bann und nehmen sie mit auf eine Reise durch ihre Welt. Wie es sich für echte Erzähler gehört, wohnt auch ihnen eine ganz besondere Gabe inne: Einmal verzaubert, kann man sich ihnen nicht mehr entziehen.</p>",https://www.wacken.com/fileadmin/user_upload/bandimages/bands2026/sagenbringer_26.jpg,https://www.wacken.com/fileadmin/_processed_/7/2/csm_sagenbringer_26_b57d26c84d.jpg,https://www.youtube.com/watch?v=uI3eArehLps,66ezn48mPS89ukz6Fo3nqx,,https://www.sagenbringer.com,https://www.facebook.com/sagenbringer/,https://www.instagram.com/sagenbringer_official/,true
savatage,Savatage,savatage,wacken-json,1147,United States,,"<p>Savatage vereinen Power und Prog-Metal wie kaum ein Anderer. Gegründet von dem Brüderduo Jon und Criss Oliva in Florida sind sie schnell zu einer der einflussreichsten US-Amerikanischen Bands erkoren. Bekannt für dramatisch und symphonische Konzeptalben, haben sie sich mit Klassikern wie <i>Hall of the Mountain King, Gutter Ballet&nbsp;</i>und<i> Streets: A Rock Opera</i> einen Namen gemacht. Nach dem tragischen Tod von Criss Olivia 1993 führte John Oliva sein Vermächtnis fort.&nbsp; Aus diesem entwickelt sich das weltweit erfolgreiche <i>Trans-Siberian Orchestra.&nbsp;</i>Aber nach einer langen Pause trat Savatage 2015 wieder gemeinsam auf – und nun beehren sie endlich auch den Holy Ground, wir können es kaum abwarten in ihre Welt einzutauchen.&nbsp;</p>",https://www.wacken.com/fileadmin/user_upload/Savatage-WOA26.jpg,https://www.wacken.com/fileadmin/_processed_/9/9/csm_Savatage-WOA26_6be2e38515.jpg,https://www.youtube.com/channel/UCxy4Z6XF2t00cVSN0Qa55Uw,3N1B1g6JtIgd6ClRkzD4yT,,,https://www.facebook.com/savatage/?locale=de_DE,https://www.instagram.com/thisissavatage/,false
saviourself,Saviourself,saviourself,wacken-json,1219,Germany,,"<p>Irgendetwas muss in Kiel im Wasser sein. Anders können wir uns die Intensität mit der Saviourself ihren NuMetal mit deutlichem Hardcore Einschlag auf die Bretter bringen und ihresgleichen sucht, nicht erklären. Sind wir ehrlich, die 90er schauen gerade neidisch in den hohen Norden und bewundern, was der Vierer seit 2017 auf die Beine stellt. Und genau deswegen holen wir uns eben auch die volle Prise Nackenbrecher auf den Holy Ground.</p>",https://www.wacken.com/fileadmin/user_upload/bandimages/bands2026/saviourself_26.jpg,https://www.wacken.com/fileadmin/_processed_/a/5/csm_saviourself_26_2359155f97.jpg,https://www.youtube.com/watch?v=kGm11oNWVNA,7CkHF3MbHm4kTdB9ZOJkV4,,,https://www.facebook.com/faceiourself/,https://www.instagram.com/saviourselfde/,true
saxon,Saxon,saxon,wacken-json,175,United Kingdom,,"<p>Saxon sind die Typen, die du auf dem Highway triffst, wenn du denkst, du hättest Metal verstanden – und sie überfahren dich lächelnd. Biff Byford hat den Tod am Revers gepackt, ihm die Zähne gezeigt und weitergesungen. Erst kam das Album “Carpe Diem” dann Biff’s Herz OP – der Name Programm: kein Comeback, sondern ein Kriegsruf. Die Gitarren sind Turbinen, die Stimme klingt nach Denim, Leder und Gasoline. Wacken ist Saxon und DSaxon ist Wacken. Eine Verbindung, die niemand so schnell trennen wird.</p>",https://www.wacken.com/fileadmin/user_upload/bandimages/bands2026/saxon_26.jpg,https://www.wacken.com/fileadmin/_processed_/3/6/csm_saxon_26_0097ea04d2.jpg,https://www.youtube.com/watch?v=-QOREbJ4D70,71vVmHeNgCVSa5SVmfvscU,,https://saxon747.com,https://www.facebook.com/saxon/,https://www.instagram.com/saxon.official,false
